5/2/2017, • Full Stack Software Engineer , • Graduate , •  Course: Hack Reactor Remote , •  Campus: Online ,Verified via LinkedIn,[object Object],[object Object],Like you, I was extremely skeptical of attending a programming bootcamp. The thought of it just seemed way to good to be true, there had to be a catch, and there is one. The catch is hard work. The only way to achieve success at a bootcamp is the same way you achieve success anywhere else: putting in 100% effort and persevering. I was unsure of the remote experience and whether I would like the structure of the class or not, so I attended the remote prep program. The prep course was worth the money and gave me a great preview of what the Hack Reactor environment felt like and I loved it. I wasn't sure if the full program would be worth the money (spoiler alert it TOTALLY was) or that it would really be enough education to get me a job with zero experience. I read dozens of  reviews from alumni saying that Hack Reactor was the best choice they ever made. Finally, I decided to go for it, got accepted, and never looked back.,Even in a remote environment the staff finds ways to bring the class together for an unrvialed sense of comradery and collaboration. All of the staff and students I encountered during my time in the course were, without exagerration, the nicest and most intelligent group of people I have ever met. I didn't have a single negative interaction. Prior to Hack Reactor, I didn't have any professional programming experience. All of the material covered in the curriculum is accurate and relevant, containing all of the most in demand skills in the Javascript ecosystem and delivered in an effective (but really rapid) manner. After graduating Hack Reactor in December of 2016, I got a job offer in January of 2017 for a Full Stack Software Engineer role that has gone above and beyond my expecations.,I got an amazing job, thanks to the skills I picked up during my time at Hack Reactor. Some of these non-technical skills include writing a resume, how to ace job interviews, and tips on how to be effecting during the job search. I was able to get an amazing job, that I still love, at a very reputable company. Hack Reactor prepared me extremely well for the path that lay ahead after I left the program. I still tell everyone I meet how much I love Hack Reactor and what a great experience it was. The education that Hack Reactor provides is so impressive and it was doubly as apparent once I was on the job able to keep up with experienced engineers.,All of the team members and management I interact with at my current job are honestly quite amazed at the efficacy of the program and the amount I was able to learn in 3 months.,Hack Reactor is by and far an amazing overall experience, and I would go back and do it all over again if I could.
4/18/2017, • Software Developer , • Graduate , •  Course: Hack Reactor , •  Campus: New York City ,Verified via LinkedIn,[object Object],[object Object],I was part of the ,I started out doing some market research and figured out javascript was a great place to start learning to code. So I worked on Codecademy and FreeCodeCamp. I met with a couple devs I knew and got their advice, dug all through the reviews here on on CourseReport. The best program close to me in Utah is DevMountain. Great group of people there. I started working toward admission there, but in the meantime, I heard about the Grace Hopper program in NYC that was for women only. For my circumstances it made a lot of sense to look at programs away from home so I could really focus my attention on the learning. So I headed out to NYC for the FullStack Bootcamp Prep program in September 2016. I had of course heard of Hack Reactor but just dismissed that I would be able to get in since I felt I was too much of a beginner.,Before I left for NYC, I decided to apply to Hack Reactor for a throw-away practice application. I did, as expected, fail. Quite well, actually. But I was completely impressed with the HiR who handled my interview, and with his willingness to spend time with me, teach me, and encourage me even though I was so clearly not ready for a Hack Reactor bootcamp experience. While in NYC, I decided to take a second look and took a few tours at the then MakerSquare(made the name change to Hack Reactor around October 2016) campus. I also asked to sit in on a lecture and they said that was okay too. I tried that at FullStack and was told no I would disrupt the class.,The story was only beginning there. Hack Reactor is constantly working to improve their curriculum and nurture new learners, so they invited me to participate in multiple pilot programs. I was offered 4 weeks worth of mentoring sessions with an HiR, and also got the chance to participate in 2 phases of Intensive study groups that became the current remote prep program they now offer partially for free. All of this was at no cost to me, and gave me the opportunity to interact with many different people in different capacities. Never. One. Negative. Experience. ,So it took some extra work and a little extra time, but I eventually found myself accepted to Hack Reactor NYC and started in December 2016.,The team at the NYC campus is fantastic. From Jeff the counselor, whose job it is to keep you from losing your mind while you work through the hardest 3 months of your life, to Joseph the supersmart primary instructor for the first half and John, the king of Tech Mentoring and then all the different HiRs along the way, every single person is helpful, willing to teach, supportive, and has your best interest at the heart of their decisions.,You don't spend 66+ hrs per week for 3 months with people without some drama and conflict along the way, but that turns into this crazy side benefit of the experience. You are working to change your life around entirely and along the way you make a group of friends who shared this intensity with you.,The Hack Reactor experience does not stop on graduation day. There is a very well-built out curriculum and program for supporting you throughout the job search. I have found the Outcomes Team to be every bit as concerned for me and what is best for me as everyone else. There are cynics out there who will not believe me and won't trust that HR's #1 motivation is the individual student, but I have zero evidence to the contrary.,I have a new career as a software developer! I will be starting my first full-time job in the next week or two, about 6 weeks after leaving the program. If you are thinking about it, look very hard at HRNYC and trust that these folks are the real deal.
1/4/2017, • Software Engineer , • Graduate , •  Course: Hack Reactor , •  Campus: Austin ,Verified via LinkedIn,[object Object],[object Object],Let’s begin by getting the dirty details out of the way to relieve some curiosity. I’m going to attempt to give those who are looking for an honest and insightful review a full understanding of my perspective, so they can possibly make an informed decision about their future. I’d first like to present some facts about me, since it seems to be relevant for the sake of context when reviewing the opinions, perspective, and respective nature of those providing reviews provided here or anywhere for that matter. My name is Richard Boothe, I attended Hack Reactor in Austin during the cohort of 2016 that went from February to May. During my time as a student I decided that I’d like to be a Technical Fellow/Hacker in Residence, and thus went on to do so at the New York campus from June to September of the same year. After my time at Hack Reactor it took me 5 weeks to find a job in web development, my salary is above the average of Hack Reactor graduates.,As of the writing of this review, I am working for both ,My experience in regard to software and web development prior to Hack Reactor was limited entirely to Team Treehouse, Code Academy and Coderbyte. I had discovered that I really enjoyed the algorithmic nature of solving problems and was tired of my career behind the bar, so I began researching bootcamps and university options two years prior to my time as a student. The majority of programs at that time were advertising a 0-60 acceleration in learning, meaning having an absolutely zero amount of knowledge in the field of web development to knowing enough to get a junior level job. Meanwhile Hack Reactor advertised an education that would accelerate future web developers with a 20-120 acceleration, leaving their graduates at a mid to senior level upon entering job search. Furthermore, at the time none of these programs offered outcomes assistance besides Hack Reactor, which was a selling point for me for the obvious reason of avoiding retreating back to the bar scene after investing the admitted high cost of a bootcamp like program. I decided completely against the idea of investing in a University program upon realizing it would cost me a minimum of $80,000., ,I decided on Hack Reactor for a seven reasons. ,
	, ,As a prospective student, an actual student, and later a Hacker In Residence, I never felt that any of those reasons were abandoned or less than what was originally presented. , ,Hack Reactor is *NOT* a bootcamp for students looking for an easy ride into a six-figure job, it never has been. Furthermore, it is not a program that one can easily jump into without prior experience and exit with a maximum gain. For this reason I warn anyone attempting to game the admissions program that you are doing yourself a huge disservice. If you review some of the poor reviews, you will notice a trend that most of those students providing 1 star reviews had failed the admissions program several times, or had ,It took me a year to get to a point where I felt confident enough to take the admissions interview, and that was after performing self-study with the concepts of conditional statements, scope, closures and higher-order functions. For those that gamed the system and feel cheated, I feel sympathy for you but also wonder what you expected when time and again the expectations presented before admittance and during the cohort were that you needed to have a fundamental understanding to succeed. The reason Hack Reactor focuses so heavily on fundamentals to reinforce the understanding that students should already have is to insure that more advanced topics like frameworks, API creation and consumption, data manipulation, and database structures can be taught.  FYI, the admissions system has been changed to avoid unknowingly allowing students into the program that are not yet ready. So while learning the concepts of higher order functions such as each/map/filter/reduce is great and will help you be a better developer, memorizing how to type those functions out without knowing the reason for the code will probably be a waste of time.,Without the core concepts of basic javascript, it is unrealistic to assume that the advanced topics can be taught, which is primarily a reason ES5 is focused on prior to teaching ES6. Why teach arrow functions, spread operators, destructuring, classes, constructors, map, set, block scoping etc… if you don’t have a proficient understanding of functions, arrays, basic iteration (for, for-in, for-of, while loops), scope,  objects, the ‘this’ keyword, the paradigms of Object Oriented Programming versus functional programming versus using OLOO tactics, when and how to use coercion etc…? That being said, as of now ES6 is being taught in at least the New York campus under the great direction of instructors Joseph Martin and John Michelin. ,My experience as a student was excellent in the fact that it primarily focused on JavaScript, with some time spent learning SQL (not nearly at the level I did with JavaScript but enough to be dangerous). I don’t think that I could have spent the roughly 3 months learning more than one language proficiently as I did during my time at Hack Reactor. In fact, in regard to my job I ,My thoughts on the program overall are great obviously, I rated everything five stars across the board for a reason right? The instructor Gilbert answered any and all questions I ever had about the content of the curriculum, and always did so humbly and with patience. My Technical Mentors/Hackers In Residence were always willing to help me reason about toy problems, or help me find break-throughs in my understanding. Of course there is the chance that I got lucky with a great group of folks as mentors and instructors, but given the nature of the Hack Reactor program, and my experiences at two separate campuses, I highly doubt it. Linden, my wonderful and amazing counselor was a godsend at times I felt overwhelmed and disheartened about my self-confidence in regard to my own progress. The support of a student counselor is one that is not mentioned very often in regard to the reviews on Hack Reactor and it should be, this role is crucial to the students having an ear to speak to and a voice to listen to.  Shout out to Jeff in NYC for being equally amazing! ,During my time as a student I decided I wanted to be a Hacker In Residence as I have always enjoyed teaching, and also wanted to enrich my understanding of more advanced concepts in web development. This decision, which frustratingly, insultingly, and inaccurately has been posted in prior reviews was not due to a lack of ability to acquire gainful employment, but rather a desire to teach and further my understanding in advanced topics related to web development. The Hacker in Residence program is something that students apply for ,Lastly, the community that I still engage with today is one that continues to grow and flourish as I carry on with coding and my career. I am extremely grateful and proud of the accomplishments I have achieved because I am aware of how difficult the task was, and is. And with that I’d like you to keep that in mind when making an investment in Hack Reactor, as with any life changing decision for yourself. Most things worth doing of any magnitude are not simple, or easy, or quick. Don’t try to cheat the experience. If you really want to invest in something, attack the goal with a hundred percent. Please reach out to me if you’d like, and thanks for reading the novel ;)
6/5/2017, • Software Engineer , • Graduate , •  Course: Hack Reactor Remote , •  Campus: Online ,Verified via LinkedIn,[object Object],[object Object],I've now been employed as a Software Engineer for 1 month, and things are going better than expected..., ,Less than a year ago I entered Hack Reactor's Remote Prep Program. I didn't know a line of code before entering, and somehow I survived stumbling out. It gave me enough clarity to understand basic Javascript fundamentals and common algorithms. It also introduced you to pair programming, and to really get a feel of what being a coding is like.,A couple of months later after having been rejected previously for the Hack Reactor Immersive, I managed to get in with tons of codewars practice. It was a hard interview to pass but getting rejected/failing the first time helped me mentally prepare for success.  Hack Reactor is big on this ideology. ,The bootcamp begins with more computer science oriented topics as well as advanced JavasScript concepts.  They cover things from Big O notation and Data structures. Toy problems / Algorithms are given throughout the course and are required daily.  By week 2, you begin learning JavaScript frameworks and libraries, and start learning to build apps... from here, just try not to fall off. It's an intense process and requires true commitment.,On the second half of the program, theres a big focus on the job market and how to take software engineering interviews. The support is excellent and you get lots of practice. You also get support from a whole team dedicated to the job search after the program.,The atmosphere is great.  The staff does a great job at trying to maintain a certain vibe which revolves around positivity.  Because of the nature of having to constantly pair program, I was able to adapt better soft skills and communication.,Overall, if you're truly commited into changing your life 180 degrees be a software engineer, this course is for you. It helps to come in with empathy and an open mind. The cirricculum updates often as does the industry, and Hack Reactor does a great job and keeping up to date with industry standards. 
8/17/2017, • Developer , • Graduate , •  Course: Hack Reactor , •  Campus: Austin ,[object Object],[object Object],It was not easy. It took months of self-study just to pass the entrance interview. Once accepted, there was more work to do before I was allowed in the door. All in all, I was coding near full time for four months before I started Hack Reactor. Once in, I was putting in 60+ hour weeks for three months. It was brutal.,It was also not cheap. On top of the price tag, there is the cost of being unemployed for three months. I tried to work mornings while in the bootcamp, but the hours piled up and I just couldn't maintin. After graduation, I spent almost three months unemployed before I was working. I took out loans and ended up maxing out credit cards to make this happen. I was debt-free walking into Hack Reactor. Not anymore.,It was devastating to my social life. There was no work-life balance. There isn't time. Hanging out with friends and family became work. I was always calculating how much going to a friend's house was going to cost me in class the next day. I have a wife and kids that I rarely saw except on Sundays. I used up a lot of social capitol that I had to rebuild.,All that said, for my first job as a Software Developer I'm working at an incredible company making six figures. That goes a long way in Austin. I'll have paid off my debt in a year and a half or so on top of an upgrade in quality of life. Sure, I lost three months of my life (and six months of paychecks) and probably aged a few years, but the RoI was huge. I'm the first bootcamp graduate that my company has hired because I'm the first one that could pass their coding challenge. All bootcamps are not created equal. This one is worth it.
8/3/2017, • Senior Integration Engineer , • Graduate , •  Course: Hack Reactor , •  Campus: Los Angeles ,[object Object],[object Object],I began coding when I was introduced to the Computer Science Engineering field at my university. I quickly came to understand that I had found my passion and art. However, overtime, the synthetic and standardized environment of the university began to take a toll on my learning experince and day to day life in general. Slowly, I transitioned more and more to utilizing resources and documentation provided by third party sources like Treehouse, StackOverflow, etc. Overtime it became clear to me that the knowledge and material I was being taught through the university was well out of date. Further, there was no pratical application of the material being taught. Every course was focused on the theory of the field rather than developing pratical skills to acquire a job. 
8/2/2017, • Graduate , •  Course: Hack Reactor , •  Campus: Los Angeles ,[object Object],[object Object],I am a career switcher and prior to attending Hack Reactor I had very little experience and exposure to programming and was deciding between General Assembly and HR. After researching and asking around, it was clear that HR had the better reputation and I ultimately went with it- and what a great decision that turned out to be. ,Hack Reactor was the best environment for me to grow and become a developer. They do their best to foster autonomy but still provide the support needed if you are struggling. Having come from a traditional education background, it definitely took some time getting used to the curriculum (not your typical, lecture-test-lecture-test format), but once I adapted it was the perfect way to learn software engineering. ,Overall my experience at Hack Reactor was more than worthwhile and it definitely helped me achieve my end goal of becoming a software engineer. 
7/13/2017, • Web Developer , • Graduate , •  Course: Hack Reactor , •  Campus: Austin ,[object Object],[object Object],About 10 months ago I started my path towards becoming a web developer by attending Reactor Prep, followed a month later with enterence into the rigerous program. During my time time at HR my brain experienced an overhaul, during the day it fealt as if I were drinking from a firehose, and at night I would dream only of code. The amount of knowledge you take in, in such a short amount of time, is staggering and also rewarding., ,I'm writing this about 4 months after my graduation, at my desk in a new office, and as an employed web dev., ,If you are thinking of attending a bootcamp, HR is an excelent choice!
7/12/2017, • Software Engineer , • Graduate , •  Campus: Austin ,[object Object],[object Object],I will reiterate what a classmate of mine already wrote, "This class is not for everyone.",It's a reallly difficult, unique thing to drop your social obligations for 90 days and be in a solitary, confined space for 60 hours a week.  If you value your alone time, it'll be excruiating to be around people 6 out of 7 days of the week without really anywhere to escape to.,That being said, through the exhaustion, there lies a wonderful, rewarding experience where you will learn a lot about not just programming, but about yourself as well.  Linden is the most wonderful support system (yes, she by herself is a system).  However, as is with most experiences in life, you get what you put in.  You have to be willing to open up and speak your mind or you may feel like the sessions aren't a productive use of time.,I waited 2 months after my graduation date to write a review, waiting until I accepted an offer.  Now that I have officially accepted a position, I can candidly promote the success of Hack Reactor.,The actual cirriculum does its job and is constantly adapting to new needs and feedback.  That being said, this cannot fit everybody's learning styles.  I'm sure most people have ready other reviews, but if you haven't, the course is broken up into 2 parts: junior and senior phases.  The junior phase is broken up into (mostly) 2-day sprints where you cycle through a new partner each sprint.  Together, you tackle a programming challenge with only one computer.  If you have control issues, (whether you are too controlling or too passive) this will an awful time, but a great learning experience.  You can't rely on these sprints to actually learn the frameworks-- they're intended to just give you a taste of what the framework can do and its syntax.,The senior phase breaks you into 3-4 people groups where you will collorborate to create anything that your team decides.  This is by far the bulk of your learning and why you will want to invest the money in this program.  All of the sprints lend itself to allow you to choose a frameworks to really utilize and learn intimately.   After interviewing for a couple of months, it seems that having an open-source Github where you have colloborated and worked with other people is essential.  It demonstrates two things: 1.) You can actually code and 2.) You can work with others.  A startling amount of new grads can't do either of these things so this eases the mind of the interviewers and recruiters.,The last week of class is dedicated to job seeking process.  While this was very useful and gave all of the tools to succeed in the job search, the post graduation job assistance was a bit of a mixed bag for me.  However, I feel that job assitance is more of a courtesey service, considering you are paying for the 3 months in class, and don't think I should be very harsh.  I also acknowledge that I didn't really need the service to stay motivated (my wallet was enough of a motivator), but if you are a person who does, maybe you will utilize the job assistance way more effectively than I did.,If this program sounds appealing to you, then I wholeheartedly suggest that you invest in yourself and take the course.  Part of the reason I enjoyed my experience so much is because of the dynamic group of people this class atrracted.  Maybe it's unique to my class, but the program attracted people of varying ages, backgrounds, and personalities; however we all had something in common.  We wanted to better ourselves and our lives, and we were willing to work hard to get there. So if that's you, take a chance on Hack Reactor.
6/23/2017, • Front End Developer , • Graduate , •  Course: Hack Reactor , •  Campus: Austin ,[object Object],[object Object],I enrolled in the program looking for help in three areas, and Hack Reactor delivered.,Skill: ,Teamwork:,Job Search: ,At Hack Reactor, I developed the skill and confidence I needed to find a job. A month an half after graduation, I accepted an offer and start working next Monday!,---,Caveats:,Huge Commitment:,Attendance: 
5/15/2017, • software engineer , • Graduate , •  Course: Hack Reactor , •  Campus: San Francisco ,[object Object],[object Object],I've read my fair share of controversial opinions about Hack Reactor before joining. Having been through the ringer, I've come out firmly believing that the school has its priorities straight. I've spoken with staff at all levels, from the CEO to hackers in residence (temporary positions filled by recent graduates), and I have found the staff to be focused on their students' success and very far from the cynical, short term, take-the-money-and-run type of mentality that is sometimes associated with bootcamps at large.,The bottom line is that Hack Reactor delivered on its promise to help me transition to a software engineering career. Making this transition is difficult and requires enormous effort. Hack Reactor does not substitute for that effort, but it fosters an environment where students can put out their best work for a sustained period. Hack Reactor builds a community of like-minded risk-takers 100% focused on learning and changing their lives, and I can say with certainty that I would never have achieved this change so quickly if it weren't for Hack Reactor.,In terms of downsides, I found the sheer size of their larger campuses intimidating. These campuses are abuzz with energy. It's a regimented learning environment that results from the pressures of graduate output and a high bar in terms of desired skill sets. It's an intense environments to be in, day in day out, and might feel alienating to some.,It's important to realize that learning is only half the battle. While Hack Reactor provides some structure and support for the job search in the form of a career coach and advice building a resume / cover letter / online profile / set of job seeking tactics, the period after graduating is critical to a successful transition. Hack Reactor will not provide a job on a silver platter. That's just not where the job market is at right now. Prolonging the structure of Hack Reactor into your personal life after graduating and before starting a job is key to success.,At the end of the day, I was able to transition careers with an $18,500 investment and 9 months of my time (including 3+ at Hack Reactor). No college I know of can provide that. The value is hard to beat. If you're driven by making this change, Hack Reactor is a great launchpad to guide your efforts.
5/14/2017, • Graduate , •  Course: Hack Reactor Remote , •  Campus: Online ,[object Object],[object Object],Hack Reactor is a unique educational opportunity. The intensity, cutting edge curriculum, and inspired staff made for an utterly transformative experience. ,Hack Reactor have gone out of their way to discover exactly what it takes to take on the big bad world of Software Engineering. The team and curriculum department are clearly in-to-win-it and they only accept those with a similar spirit. They come from tech start-up culture and are guided by Silicon Valley tech talent. The education is non-stop, right down to their Outcomes program. I was caught off gaurd to know that beyond the code there is still more to know! Like, the real world concerns for Software Engineers while navigating the industry. It just goes to show, there's always so much to learn, and Hack Reactor never lets you forget that.,On a personal level, I am deeply moved by their mission: to create opportunities. I had no idea that an organization could be so dedicated to transforming individuals one person at a time. The staff is genuinely motivated by the reward of seeing the success of their students. What they do, what the students do is not easy, and that itself is the draw of the program.,I encourage anyone to discover the unique work at Hack Reactor. The investment is large and should be recommended on an individual basis, BUT do yourself a favor and inquire as to what's going on within the Hack Reactor walls. It is not typical by any standard, and I hope to see their model infect other fields. It's people-driven, and that's a sum-total win for everybody. Check out the Prep program. You will skill-up, but more importantly, you'll get a peek into what possible adventure could await you. Or better yet, ask around, because their community is growing, and I'm thrilled to be a part of it.,Oh, yeah -- and the tech stack is off the hook.,-Michael Daof
5/9/2017, • Software Engineer , • Graduate , •  Course: Hack Reactor Remote , •  Campus: Online ,[object Object],[object Object],I attended Hack Reactor Remote from January to April 2016. I was a Hacker-in-Residence immediately following the program for three months. My experience with the remote program was different than those in my cohort. I participated in a pilot program, Remote Community, in Chicago. I attended classes with another student. I had the opportunity to speak with the other student, Mobile Maker students and instructors, and one of the founders of Hack Reactor. The founder helped immensely during the first six weeks. ,Hack Reactor presents daily challenges. There is little to no hand holding. Prior to getting accepted to the program, I interviewed three times. Each time, I progressed a bit further than the previous attempt. After the interviews, I was given a list of concepts to study for the next time, but no example problems to test my knowledge against. It was my responsibility to keep improving and discover the gaps in my knowledge before trying again. The focus of the program is develop an engineer’s ability to be self-directed, autonomous, and unafraid to ask for help. These skills take time to learn and master. Throughout the 12 weeks, there are many opportunities to put these skills into practice during pair programming, toy problems and larger project work. ,The instructional format was good for my learning style. I had tried watching videos with little success and retention. Combining video learning with “face-to-face” question and answer sessions helped solidify my understanding. I also benefited from having peers, of differing skills and backgrounds, going through the same challenges. We created a learning group to review content, which allowed us to share what we learned. Again, the focus is to develop an engineer’s ability to be self-directed and autonomous. You will truly get out what you put in. You must be willing to work with others, participate in knowledge transfers (in both the senior and junior roles) and ask for help when you need it.,Whenever I am asked if Hack Reactor Remote was worth the price, I always say “yes”. It is unbelievable the speed at which I was able change career paths. When I started to learn JavaScript development, I was still working a full-time job, making slow progress. There are many free resources available to learn software engineering skills and programming languages. However, it takes a great deal of planning and discipline to create a learning program and stick to it. I didn’t have the time or patience to craft a personal curriculum. I knew early on it would take more than a year to get to a point where I would feel comfortable applying for any type of developer job. I wanted to accelerate my learning and career change, and Hack Reactor provided that opportunity. ,Now, a year later, I am in  a new city working in a brand new space. In my current role, I am working with Angular 2 and TypeScript. I believe that the instructional sprints helped me to get up to speed on working with two brand new technologies. Using a mix of tutorials, blogs, documentation, and videos, I was able to quickly learn the skills needed to contribute quickly. I have since become confident in providing input and taking responsibility for larger features. The autonomy I learned through the program prepared me to jump into a problem without feeling like I needed a senior dev to monitor my progress. 
5/4/2017, • Graduate , •  Course: Hack Reactor Remote , •  Campus: Online ,[object Object],[object Object],I highly recommend Hack Reactor.  I do admit that it's not for everyone.  The pressure is very high and the course load is heavy.  However, if you are the kind of person who's really good at figuring things out on your own with the right resources, and will relentlessly work to keep yourself afloat, then this program is the right one for you.  Make sure to be pro-active.  Hack Reactor goes above and beyond with providing you with relevant material and successful ways to incorporate all of that knowledge into your toolbelt.  They not only teach you a good broad range of knowledge for software engineering, but they also teach you how to absorb that material and apply it immediately.  ,Another spot that I think HR really shines is the outcomes program.  After you graduate, they give you counselors, referrals, and general help to get you that job.  The job hunt can be brutal, but it's nice that they at least don't send you out into that hunt without any tools.    
5/2/2017, • Software Engineer , • Graduate , •  Course: Hack Reactor Remote , •  Campus: Online ,[object Object],[object Object],I went through the Hack Reactor Remote program last fall and it was by far the best educational experience I have ever had. It was a rigorous 12 weeks and took a good deal of preparation leading up to it but overall it was definitely worth it. Everyone I went through the program with along with all of the instructors and staff members went above and beyond to make the program the best that it could be. The job support team upon graduating was amazing as well and provided excellent resources to guide me through the job search. I was able to get an awesome job as a Full Stack Software Engineer within 4 weeks of graduating and I love what I do.,If you are willing to put in the work and love code, Hack Reactor is definitely worth the investment!
