7/11/2017, • Software Engineer  , • Graduate , •  Course: Web Development Immersive , •  Campus: Austin ,Verified via LinkedIn,[object Object],[object Object],Background: Retail customer service and sales in the tech/electronic industry, no prior software experience. Some general education teaching experience. ,Now: Just hit 4 months in as a software engineer for a ed-tech company that services students around the world. , ,My review could just be those two lines up there and it would speak for itself but that would be an injustice to both Galvanize as a school and it's staff. From the admissions staff to the career services director, everyone there is working constantly to see you, the student, suceed. I went in interested in learning software development and hoping for a career change, I left with those hopes fulfilled and an insatiable drive in continuing my education as both an evolving engineer and a possible instructor in the future. ,Of course all of that is a side to the meat and potatoes of the main curriculum, so no review would be complete without mention of the instructors. I wish I could look you, the reader, in the eye as I say this; despite it's clichéd nature: I've never had a better teacher than I had while I attended the Austin Galvanize location. Zubair Desai is the instructor you should look for and the teacher I aspire to be. Having some teaching experience I know how difficult the concept and act of teaching.....anything really... to anyone is, it might honestly be the hardest damn thing to do. Bar none. Zubair handles it effortlessly. It's honestly almost wizardry at how much he knows but more than that, how much he can impart on another human being. ,He can take a classroom from nothing and turn them into accomplished software engineers. Period. Every single person in my cohort is working in the programming field as I write this, a literal 100% sucess rate for my class. It's insane. I hope that I can get this across in words as vehemently as I would if I were in front of you, he doesn't just teach you how to learn Javascript or Rails or Java or sorting algorithms or any of a million other things, (Spolier Alert: he does), he teaches you HOW to learn these things. If that doesn't make sense I implore you to enroll and see how you go from knowing nothing as an aspiring developer to being able to teach yourself an entirely unfamiliar language WHILE learning the languages and frameworks that make up the Galvanize curriculum. He's a credit not only to the tech community, in shaping the developers of tomorrow, but a credit to teaching as a profession. Learning from him is a means of unlocking your full potential as a software engineer and I honestly don't know to give higher praise than that. ,During my time there we had the pleasure and privlege of workng with a pair of assistant instructors as well, Oli and Louis; that brought invaluable skills, experience, and humor to the class. From learning the intricacies of Ruby on Rails with Oli to the finer workings of Swift with Louis, ALL of the instructors at Galvanize put the time and effort in making sure you succeed. If you have questions, they're there to make sure you have answers. ,Every moment of my time at Galvanize was spent learning something. It was frustrating at times and blissful the rest but every moment made me the developer I am today and I have this school to thank. For those on the fence, do it, you won't regret it. 
6/23/2017, • Graduate , •  Course: Data Science Immersive , •  Campus: Austin ,[object Object],[object Object],Galvanize DSI - Austin Campus, ,Galvanize completely exceeded my expectations. The instructors at the Austin campus are superior to any college professor that I had during my time studying engineering. ,When comparing bootcamps, I looked at several options. After speaking with some peers who attended other bootcamps, I know that I made the right choice. These include a competing tech bootcamp and also a major university in Austin that offers some bootcamp programs.,One thing that seperates Galvanize is it's selectivity. The admissions process is pretty rigorous and requires a baseline mathematical knowledge, as well as plenty of studying, and the ability to communicate clearly in technical interviews. At no point in the process did I feel that Galvanize was pushy or trying to 'fill seats'. My peers included several PhDs, many engineers, programmers, an actuary, and many other accomplished individuals.,The curriculum is extremely well designed. The learning style is far superior to a typical college schedule, allowing you to 'drink from the firehose' and absorb a massive ammount of information in a short period of time. I believe the bootcamp format will eventually take over formal education due to it's efficiency. The immersive program feels like a year (it's only 3 months), and has greatly accelerated the rate that I am able to pick up new tech skills.,Our instructors were extremely passionate, well qualified, and great to work with. It was not uncommon for them to spend time with students outside of class to attend workshops and programming meetups. ,Throughout the program, students become connected to the local tech industry, through a combination of campus visits, career services efforts, and the variety of events that take place on campus. I have been fortunate to meet a number of hiring managers, tech employees, and entrepreneurs. At the end of the program, I've built a substantial network in the Austin tech arena. ,If you are smart, ambitious, and value a quality education - Galvanize is the top choice. , 
6/23/2017, •  Course: Data Science Immersive , •  Campus: Austin ,[object Object],[object Object],Far and away the best experience in education I've had the pleasure of experience. Thanks to their rigorous interviewing and prep process, every student is brilliant, tenacious, and dedicated to learning more. The instructors are even more so. The environment is collaborative too. We were constantly tapping on each other's shoulders asking for a little help here or there, and never once was anyone annoyed or unhelpful. I can't recommend this more. Whether you're an experienced data analyst or a bright graduate looking to up their skill level, this program is fantastic. I can't recommend this more to anyone looking at upping their skills in data science. 
4/13/2017, • Associate Software Engineer , • Graduate , •  Course: Web Development Immersive , •  Campus: Austin ,[object Object],[object Object],Galvanize web development immersive is for the people who truly want to learn. The instructors go a great job guiding you throught the thick woods and mountainous terrain of web development, and they really know their stuff. But they won't hold your hand. The best way to get the most out of your time there is by keeping up with the curriculum, and finding extra ways on your own to build on what you have learned. Cultivate your own natural curiousity. Galvanize web dev teaches Node.js/JavaScript, but my cohort had several people do projects in Swift, and pretty much everyone used some large framework or library that wasn't part of the curriculum. If you're ready to take the plunge and do a mixture of instruction and self learning, Galvanize is an atmosphere that will enable you to go very far.
3/30/2017, • Graduate , •  Course: Web Development Immersive , •  Campus: Denver ,[object Object],[object Object],I feel Galvanize is more of a complete learning eco-system than a school. Galvanize's primary focus is on learning and building technical skills. In the process howerver, relationships and soft skills are developed as well. From creating projects to giving tech talks to networking with actual businesses in the building, I feel its been a great springboard for preparing me for a job in the tech industry.
3/29/2017, • graduate , • Student , •  Course: Web Development Immersive , •  Campus: San Francisco ,[object Object],[object Object],Terrible experience.  Tyler good.  Rob bad Parker bad.  Instructors not care about students and leave early even if you struggling.  Program poorly designed and almost all students waste of money.  Past cohort try to warn me not to come but I did not listen.  Career service helpful but it difficult to get job when not prepared.  Job statistics seem like lie.  We told by instructor past cohort all have jobs but this not true.  They tell me.  15 person start our cohort and only 10 finish.  Out of 10, I guess 5-7 will get job.  91% seem like lie when you look at this in front of your face.  Not good at all.  
3/18/2017, • Associate Software Engineer , • Graduate , •  Course: Web Development Immersive , •  Campus: Boulder ,[object Object],[object Object],Like most things in life, you get out what you put in and this program is no different. The curriculum, the instructor staff, the projects are all designed to take you as far as you can push yourself to go.,As others have said, I also put in 20-30 hours a week outside of the core classroom time and I'm glad for every bit of it.  I wanted to be successful at this.  I wasn't just looking for a new job, I wanted to recreate myself and start building a career around being an effective sofware developer.,What I appreciate most about the curriculum is that it's more than the typical "here's a standard stack, let's learn it".  I loved being immersed in both back and front end development, but more than that I appreciated also being tossed into unfamiliar environments.  We got very comfortable at being uncomfortable.  Knowing that even if we hadn't learned what we were working with, we had the skills to figure it out.,So when I started my first job as a software engineer and I was put in front of a codebase that was written in both Coffeescript and Typescript (I only knew vanilla javascript), the database was Mongo (where I had only seen Postgres), the front end was Angular 1.2 (where we had learned on 1.6) I still was able to release new functionality to prod on day 3.  ,I appreciate the instructors for not taking it easy on us. They brought their best every day and expected the same from each of us, pushing us to be better and better, knowing that we could.  I'm also glad they never slowed down the pace because in this industry, things move fast and there's really no choice but to keep up.
3/6/2017, • Student , •  Course: Web Development Immersive , •  Campus: Boulder ,[object Object],[object Object],I’ve been immersed in some of the “top” education available for tech since middle school. I struggled to fit into an education system that demanded mastery of a concept, but provided no motivation to master said concept due to lack of application. It also discouraged people who were maybe a little more right-brained or allotted brain power to wondering about the application of learned concepts to projects, etc. Therefore, the standard for succeeding in the tech industry meant fitting a specific, stereotypical brand of “tech nerd”. ,Galvanize was a platform that proved all of this wrong. It is a 6-month intensive boot camp where people from all walks of life come together and enter the tech world by building full-stack web apps. By promoting a collaborative and supportive environment, we all learn together that it is by being open-source as a community that technology really becomes something more. Programming ultimately is just a tool. It isn’t some unattainable skill that only introverted tech prodigies are able to master. ,The people who will thrive in this program are those who embrace this philosophy that knowledge is that much more powerful when it’s open-source and everyone is able to bring something different to the table. If you are someone who is looking to level-up their life, Galvanize is the program for you. All you need is to be thirsty for knowledge and always be learning from those around you. Understand that what you’ll be gaining is a true understanding of the importance of community in tech and the confidence that whatever seemingly “unattainable” skill there is in the stereotypical image of the tech world 
3/3/2017, • Associate Software Engineer , • Graduate , •  Course: Web Development Immersive , •  Campus: Boulder ,[object Object],[object Object],I graduated from a university in 2012 with a bachelors in psychology and no clear career path. After a few years of traveling and exploring graduate school options for psychology, I decided I wanted to take a completely different route. I found a love for coding and spent 2 months researching ways to learn how to be a developer. I compared many different options including 4 year degrees, online schools, teaching myself, and bootcamps style schools. I discovered Galvanize in the spring of 2016 and was accepted into the program beginning that summer.,I cannot say enough good things about my experience at Galvanize. The instruction team consisted of highly knowledgable, experienced, and passionate teachers. The entire education team at Galvanize cared about every students' success. They truly wanted to help us succeed in the course and after. Their career team and curriculum is not only focused on getting you that first job, but setting up your long term career path.,I graduated from the web-imerssive program in mid-January 2017 and was offered a job 2 weeks later. My salary is above the Galvanize graduate average and I am incredibly happy at my job. My work-life balance is amazing and I am learning more everyday. I am so happy I went to Galvanize and highly recommend it to anyone looking to become a developer.
3/2/2017, • Associate Software Developer , • Graduate , •  Course: Web Development Immersive , •  Campus: Boulder ,[object Object],[object Object],I attended the Full-Stack Web Development Immersive at Galvanize-Boulder, and graduated in mid-January.  Prior to Galvanize, I'd spent 4-5 months self-studying with some basic HTML, CSS, and Javascript via online resources.  The onboarding process for my g32 cohort was smooth; we received the pre-course work (about 40 hours' worth) about a month in advance of our August 1 start date.
1/18/2017, • Student , •  Course: Web Development Immersive , •  Campus: Austin ,[object Object],[object Object],Where to begin...,Fast forward six months. I graduate tomorrow, and while I'm excited to go out and get a job (and have already informally been offered two, by the way), leaving Galvanize as a student will definitely be bittersweet. Besides the remarkable cohesion and synergy of my cohort, the technical learning experiences have been the most & fastest I've ever learned in any academic program...ever.,Galvanize's support/career services are also top-notch. Nicole, career services person, has gone out of her way to help me on multiple occasions. She helps with interview and job search advice, books guest speakers, organizes events...the student success person, Jessica, also held a survey with students once per quarter about our overall experience, and the feedback we gave her seemed like near-immediate implementations. I could go on...even the facilities staff at Galvanize is friendly and helpful.,I chose Galvanize because of its six-month plan, knowing I'd need some time to both have a life in the evenings and complete my homework properly, and it's surely been the right decision, as we had the time to go much deeper into concepts than I've heard my friends from other code schools have.,I will say if you’re not willing to commit to the necessary hours of practice and grit, this program may not be for you, as it's not easy to master, nor should it appear as such. I did struggle a bit with concepts at the beginning, but then again, that's probably standard at any level of programming and I never felt unsupported or alone. By the third quarter of the cohort, some kind of new confidence had arrived when I was able to look back at even a few weeks prior and identify the immense amount of knowledge that had soaked in since, and at that point began building with technologies and libraries that had never been explicitly taught to me. Galvanize does publish its intended curriculum, which seems to be equivalent to or more comprehensive than most of the other ATX code schools, but I feel as though I could learn and use any technology out there at this point., 
1/16/2017, • Front End Engineer , • Graduate , •  Course: Web Development Immersive , •  Campus: Seattle ,[object Object],[object Object],Galvanize provides an unparalleled experience. Locating the school inside a tech startup/meetup space creates an immersive experience where students are exposed to hundreds of professionals in the field.The curriculum at Galvanize is outstanding with very up to date information, practices, and opportunities to delve deeply into related material, libraries, or frameworks. Like anything in life, you get out of the experience what you put in. Look at the time with Galvanize as a major investment in your life, and you will receive a steadfast partner in making your dreams a reality. But, do not take this lightly as you are ultimately responsible for building your new life.,The format is a code-along experience where topics are explained in lecture format while you are coding and trying out each concept as it's presented. The instructors constantly check to make sure that people are getting the concepts and tutors assist those who need it with minimal impact on the pace of moving forward. This is not a school where they teach to the lowest common denominator. Those who are struggling will have to spend extra time to catch up but will be given all the assistance they need to do so. At the end of each day, a project is assigned that reinforces the daily code alongs and allows you to truly lock in the material. At the end of each quarter, a project is assigned that builds on the topics of that quarter and all quarters before it. When you leave the program, you have many projects, notes files, and working programs to use as examples for your future career.,I highly recommend the program for anyone who is motivated and willing to make the sacrifices necessary to change their lives.
